시간,유저코드,카테고리,제품코드,가격,행동
2022-06-03 07:09:32,u564213669,자동차,p28719050,66.41,V
2022-06-03 07:09:50,u513231663,패션,p22700131,79.8,V
2022-06-03 07:10:01,u553867979,자동차,p68011620,101.91,V
2022-06-03 07:10:02,u516071468,자동차,p21404577,33.18,V
2022-06-03 07:10:11,u550309081,식품,p10200274,36.01,V
2022-06-03 07:10:18,u559880639,패션,p26300651,292.67,V
2022-06-03 07:10:21,u552641847,컴퓨터,p10047670,241.91,V
2022-06-03 07:10:30,u553867979,자동차,p68011620,101.91,V
2022-06-03 07:10:34,u525024166,식품,p11500877,77.2,V
2022-06-03 07:10:34,u559212102,컴퓨터,p10048380,178.87,V
2022-06-03 07:10:36,u512427417,컴퓨터,p48045720,208.5,V
2022-06-03 07:11:01,u541200075,식품,p10051690,210.76,V
2022-06-03 07:11:15,u527669748,식품,p10049930,540.3,V
2022-06-03 07:11:18,u512863311,식품,p47007250,334.17,V
2022-06-03 07:11:30,u514013656,식품,p33003710,141.5,V
2022-06-03 07:11:45,u566992518,식품,p18020050,437.1,V
2022-06-03 07:11:46,u518645804,패션,p21405749,92.67,V
2022-06-03 07:11:47,u515967279,식품,p10048270,208.76,V
2022-06-03 07:11:51,u541972653,자동차,p10052380,282.86,V
2022-06-03 07:11:54,u515668243,패션,p48047180,360.09,V
2022-06-03 07:12:09,u553867979,패션,p68010820,22.11,V
2022-06-03 07:12:10,u519283409,컴퓨터,p51900034,174.78,V
2022-06-03 07:12:39,u562100084,식품,p17300450,135.5,V
2022-06-03 07:13:06,u552315739,컴퓨터,p10052390,275.17,V
2022-06-03 07:13:18,u513006222,식품,p19600250,4.32,V
2022-06-03 07:13:25,u562998873,식품,p22300003,70.63,V
2022-06-03 07:13:29,u555202716,자동차,p85001340,617.69,V
2022-06-03 07:13:34,u514771146,패션,p15800047,879.56,V
2022-06-03 07:13:36,u566997633,식품,p36015050,488.81,V
2022-06-03 07:13:55,u512726272,식품,p70057510,77.22,V
2022-06-03 07:13:56,u526731152,식품,p10048700,271.45,V
2022-06-03 07:13:56,u538356448,식품,p10052170,151.07,V
2022-06-03 07:14:07,u522552692,자동차,p51008160,29.56,V
2022-06-03 07:14:13,u514771146,패션,p15800001,506.72,V
2022-06-03 07:14:15,u512710263,패션,p67011090,328.97,V
2022-06-03 07:14:24,u546039947,식품,p37010880,90.07,V
2022-06-03 07:14:24,u515053595,패션,p12705209,51.22,V
2022-06-03 07:14:40,u558737700,식품,p10051600,210.68,V
2022-06-03 07:14:47,u520815963,식품,p10048360,224.17,V
2022-06-03 07:15:03,u537403111,패션,p10025350,643.23,V
2022-06-03 07:15:17,u553867979,패션,p68006530,25.2,V
2022-06-03 07:15:36,u512701107,식품,p30100031,55.21,V
2022-06-03 07:15:52,u512701107,식품,p30100031,55.21,V
2022-06-03 07:15:57,u546158096,식품,p13055660,264.87,V
2022-06-03 07:16:04,u543153085,컴퓨터,p10052030,111.1,V
2022-06-03 07:16:14,u567000722,식품,p53100024,21.36,V
2022-06-03 07:16:31,u530364010,컴퓨터,p17800733,51.71,V
2022-06-03 07:16:32,u566445692,컴퓨터,p11500708,167.06,V
2022-06-03 07:16:41,u564213669,자동차,p28719098,154.44,V
2022-06-03 07:16:48,u519028029,식품,p12300401,34.4,V
2022-06-03 07:17:01,u559668141,식품,p42300040,201.81,V
2022-06-03 07:17:06,u514235416,자동차,p51007210,154.16,V
2022-06-03 07:17:08,u526085809,패션,p43002980,59.39,V
2022-06-03 07:17:10,u522552692,자동차,p51008160,29.56,C
2022-06-03 07:17:10,u545784434,식품,p28715574,98.33,V
2022-06-03 07:17:18,u559668141,식품,p42300002,147.49,V
2022-06-03 07:17:26,u531972252,자동차,p29502030,128.57,V
2022-06-03 07:17:35,u566995432,자동차,p14700402,182.73,V
2022-06-03 07:17:55,u545784434,패션,p28715968,87.52,V
2022-06-03 07:17:56,u528069038,식품,p37013870,43.73,V
2022-06-03 07:18:01,u563624548,자동차,p28400273,95.24,V
2022-06-03 07:18:07,u567001624,식품,p26400672,385.85,V
2022-06-03 07:18:09,u513857878,식품,p21408231,617.78,V
2022-06-03 07:18:19,u513140426,식품,p43400035,196.61,V
2022-06-03 07:18:30,u566990560,자동차,p10047660,242.13,V
2022-06-03 07:18:30,u516071468,패션,p21407522,102.45,V
2022-06-03 07:18:37,u567001221,식품,p15100371,308.63,V
2022-06-03 07:18:41,u558833295,식품,p10039780,645.92,V
2022-06-03 07:18:50,u540591011,패션,p32001200,110.66,V
2022-06-03 07:19:15,u516800714,식품,p37015810,424.7,V
2022-06-03 07:19:36,u517507654,패션,p40001340,51.46,V
2022-06-03 07:19:49,u518645804,패션,p21410504,458.18,V
2022-06-03 07:19:51,u566997633,패션,p36014020,468.58,V
2022-06-03 07:20:05,u530364010,식품,p17800028,281.75,V
2022-06-03 07:20:17,u560124174,식품,p15901906,12.02,V
2022-06-03 07:20:25,u520453951,패션,p10051400,1440.66,V
2022-06-03 07:20:27,u512431671,식품,p31501046,108.09,V
2022-06-03 07:20:28,u513623399,자동차,p12711054,34.75,V
2022-06-03 07:20:42,u518480607,패션,p35001790,180.09,V
2022-06-03 07:20:49,u567001221,식품,p15100371,308.63,V
2022-06-03 07:21:03,u523644755,식품,p27015870,463.31,V
2022-06-03 07:21:03,u558833295,식품,p10042520,747.23,V
2022-06-03 07:21:06,u523618257,자동차,p14805160,442.71,V
2022-06-03 07:21:23,u566814222,패션,p10051400,1440.66,V
2022-06-03 07:21:29,u514647978,식품,p51005630,258.25,V
2022-06-03 07:21:33,u533973473,식품,p10051580,306.29,V
2022-06-03 07:21:34,u565432447,패션,p10039420,187.33,V
2022-06-03 07:21:42,u557605506,자동차,p48019690,12.59,V
2022-06-03 07:21:46,u540793424,식품,p32004070,74.11,V
2022-06-03 07:21:46,u544116095,식품,p10048560,127.91,V
2022-06-03 07:21:50,u512731648,패션,p39008340,40.34,V
2022-06-03 07:21:54,u512626887,자동차,p26400681,214.68,V
2022-06-03 07:21:55,u519283409,패션,p12400002,85.3,V
2022-06-03 07:22:02,u540882943,식품,p10051150,933.19,V
2022-06-03 07:22:05,u565449361,패션,p88005860,32.43,V
2022-06-03 07:22:10,u542485095,자동차,p36014370,394.3,V
2022-06-03 07:22:12,u513988898,패션,p48039770,106.65,V
2022-06-03 07:22:18,u517693293,패션,p13073410,617.75,V
2022-06-03 07:22:20,u513616693,식품,p18000101,33.44,V
2022-06-03 07:22:24,u533973473,식품,p10051580,306.29,V
2022-06-03 07:22:32,u554307205,패션,p85002470,529.98,V
2022-06-03 07:22:32,u512441901,컴퓨터,p36015150,604.65,V
2022-06-03 07:22:40,u514731658,자동차,p36014380,212.86,V
2022-06-03 07:22:45,u546867584,식품,p10044260,190.46,V
2022-06-03 07:22:46,u513003745,컴퓨터,p45015250,141.37,V
2022-06-03 07:23:09,u567001221,컴퓨터,p15100132,312.98,V
2022-06-03 07:23:17,u552166157,컴퓨터,p10051180,975.31,V
2022-06-03 07:23:20,u532969538,패션,p26400282,271.56,V
2022-06-03 07:23:25,u515450094,자동차,p10038620,253.6,V
2022-06-03 07:23:28,u523209511,자동차,p12702993,58.95,V
2022-06-03 07:23:33,u566992518,컴퓨터,p18020020,409.28,V
2022-06-03 07:23:41,u524380429,식품,p26400518,314.04,V
2022-06-03 07:23:45,u518065611,패션,p31009710,87.49,V
2022-06-03 07:23:49,u514771146,식품,p15800100,1527.71,V
2022-06-03 07:23:55,u516970119,식품,p35001550,278.69,V
2022-06-03 07:23:55,u512701107,식품,p12300171,30.5,V
2022-06-03 07:23:59,u567001221,식품,p15100148,378.36,V
2022-06-03 07:24:03,u560323971,식품,p48037350,6.41,V
2022-06-03 07:24:04,u563371457,자동차,p51007120,58.95,V
2022-06-03 07:24:05,u567001221,식품,p15100371,308.63,V
2022-06-03 07:24:08,u543352439,컴퓨터,p26300189,351.1,V
2022-06-03 07:24:16,u559605535,패션,p48002360,38.07,V
2022-06-03 07:24:21,u553867979,식품,p68013990,51.96,V
2022-06-03 07:24:24,u549858869,컴퓨터,p10900026,43.01,V
2022-06-03 07:24:25,u545378965,식품,p37001670,308.86,V
2022-06-03 07:24:29,u514235416,자동차,p51008340,45.83,V
2022-06-03 07:24:37,u516795601,컴퓨터,p26402279,256.63,V
2022-06-03 07:24:39,u520176147,식품,p18017660,146.81,V
2022-06-03 07:24:45,u523618257,자동차,p14805160,442.71,V
2022-06-03 07:24:48,u512427417,컴퓨터,p48045720,208.5,V
2022-06-03 07:24:53,u526731152,컴퓨터,p25020930,269.71,V
2022-06-03 07:25:00,u553867979,식품,p68011780,71.8,V
2022-06-03 07:25:03,u514771146,식품,p15800098,1037.35,V
2022-06-03 07:25:09,u530579187,식품,p26400463,131.79,V
2022-06-03 07:25:18,u520738117,식품,p10048560,127.91,V
2022-06-03 07:25:23,u555202716,식품,p85001290,486.93,V
2022-06-03 07:25:24,u559810665,컴퓨터,p13201123,82.11,V
2022-06-03 07:25:30,u513696780,식품,p10048330,170.08,V
2022-06-03 07:25:32,u552166157,컴퓨터,p10051180,975.31,C
2022-06-03 07:25:45,u566992518,식품,p18020610,432.46,V
2022-06-03 07:26:04,u559810665,컴퓨터,p13201123,82.11,V
2022-06-03 07:26:05,u512922291,자동차,p26400304,293.7,V
2022-06-03 07:26:10,u536596646,자동차,p24100602,2.65,V
2022-06-03 07:26:11,u565614627,패션,p27023310,527.43,V
2022-06-03 07:26:13,u527192544,패션,p46003860,432.05,V
2022-06-03 07:26:15,u519316275,패션,p50005330,429.61,V
2022-06-03 07:26:18,u549858869,식품,p10900171,922.29,V
2022-06-03 07:26:18,u563916591,식품,p18017040,411.59,V
2022-06-03 07:26:27,u517606575,패션,p48047180,360.09,V
2022-06-03 07:26:27,u560420281,패션,p58009770,167.31,V
2022-06-03 07:26:30,u541972653,패션,p10047950,218.54,V
2022-06-03 07:26:32,u520315124,컴퓨터,p10048190,182.44,V
2022-06-03 07:26:34,u512505687,식품,p10052110,192.32,V
2022-06-03 07:26:40,u523809232,식품,p10051160,996.9,V
2022-06-03 07:26:44,u532969538,패션,p26400282,271.56,B
2022-06-03 07:26:47,u527192544,패션,p46003860,432.05,V
2022-06-03 07:26:55,u512854846,식품,p37000390,174.17,B
2022-06-03 07:27:03,u540450739,식품,p17014740,227.03,V
2022-06-03 07:27:03,u512490311,패션,p27001840,290.61,V
2022-06-03 07:27:10,u512490311,식품,p27002390,283.12,V
2022-06-03 07:27:25,u512475538,패션,p79008710,151.87,V
2022-06-03 07:27:25,u514679576,패션,p66002580,48.65,V
2022-06-03 07:27:29,u515348859,식품,p10051600,210.68,V
2022-06-03 07:27:30,u566422909,패션,p90002360,11.28,V
2022-06-03 07:27:34,u515533712,식품,p36014060,195.6,V
2022-06-03 07:27:36,u514896923,식품,p10200810,40.54,V
2022-06-03 07:27:40,u564068124,식품,p10048560,127.91,C
2022-06-03 07:27:43,u559755137,컴퓨터,p28717864,122.27,V
2022-06-03 07:27:49,u519283409,식품,p12400348,86.33,V
2022-06-03 07:27:49,u567003478,식품,p10051050,1347.14,V
2022-06-03 07:27:51,u518403217,패션,p26800031,308.61,V
2022-06-03 07:27:56,u531972252,자동차,p29501910,102.83,V
2022-06-03 07:28:11,u516090937,컴퓨터,p32005130,115.81,V
2022-06-03 07:28:16,u551577449,컴퓨터,p22600026,33.43,V
2022-06-03 07:28:16,u565614627,식품,p27016830,225.61,V
2022-06-03 07:28:32,u514698227,컴퓨터,p17800010,179.93,V
2022-06-03 07:28:40,u551577449,컴퓨터,p22600026,33.43,V
2022-06-03 07:28:50,u540450739,식품,p17009540,223.66,V
2022-06-03 07:28:55,u512436976,식품,p51008830,1081.08,V
2022-06-03 07:28:57,u512927893,자동차,p18014690,811.84,V
2022-06-03 07:29:05,u514679576,패션,p66002580,48.65,V
2022-06-03 07:29:15,u513708145,컴퓨터,p10050730,1132.5,V
2022-06-03 07:29:27,u565614627,식품,p27016830,225.61,V
2022-06-03 07:29:33,u548748946,패션,p10049900,231.64,V
2022-06-03 07:29:49,u513509918,자동차,p80003300,62.24,V
2022-06-03 07:29:49,u512490311,식품,p27019400,311.44,V
2022-06-03 07:29:51,u564068124,식품,p10048560,127.91,V
2022-06-03 07:29:54,u516469147,식품,p10048560,127.91,V
2022-06-03 07:29:56,u512398699,식품,p10048360,224.17,V
2022-06-03 07:30:22,u566999214,식품,p26200138,152.9,V
2022-06-03 07:30:29,u546064137,식품,p22700538,129.99,V
2022-06-03 07:30:37,u517895979,자동차,p15600023,353.93,V
2022-06-03 07:30:46,u512420208,패션,p10048390,167.06,V
2022-06-03 07:31:02,u542485095,패션,p36001630,177.22,V
2022-06-03 07:31:05,u519283409,자동차,p12400148,51.46,V
2022-06-03 07:31:06,u526729441,식품,p10050170,91.07,V
2022-06-03 07:31:22,u546867584,패션,p10045660,164.8,V
2022-06-03 07:31:25,u522039617,식품,p10025440,458.16,V
2022-06-03 07:31:26,u518972393,식품,p12703923,48.39,V
2022-06-03 07:31:29,u561825898,자동차,p98000190,27.67,V
2022-06-03 07:31:41,u512467236,자동차,p87002190,33.44,V
2022-06-03 07:31:45,u559867600,패션,p10050620,160.57,V
2022-06-03 07:31:49,u516668526,패션,p16005540,102.71,V
2022-06-03 07:32:09,u516071468,식품,p21400712,207.98,V
2022-06-03 07:32:18,u541200075,패션,p10046250,43.73,V
2022-06-03 07:32:25,u547316443,패션,p10047200,125.61,V
2022-06-03 07:32:50,u512626887,자동차,p26400195,193.83,V
2022-06-03 07:33:00,u515811338,식품,p40200413,5.79,V
2022-06-03 07:33:14,u567004493,식품,p10051510,405.61,V
2022-06-03 07:33:21,u516469147,컴퓨터,p10047670,241.91,V
2022-06-03 07:33:23,u516668526,컴퓨터,p16004340,181.51,V
2022-06-03 07:33:45,u513475658,패션,p10044340,280.83,V
2022-06-03 07:33:55,u512701107,식품,p12301271,26.69,V
2022-06-03 07:34:00,u512724090,식품,p53000300,38.59,V
2022-06-03 07:34:24,u513188668,식품,p13070760,669.23,V
2022-06-03 07:34:36,u512922291,패션,p26400789,466.68,V
2022-06-03 07:35:02,u531972252,컴퓨터,p29500080,76.32,V
2022-06-03 07:35:08,u567004493,식품,p10040600,320.42,V
2022-06-03 07:35:24,u528138865,식품,p12704939,81.08,V
2022-06-03 07:35:33,u518879411,패션,p10048400,945.96,V
2022-06-03 07:35:38,u561184120,식품,p15100422,152.85,V
2022-06-03 07:36:03,u519045862,자동차,p18018480,251.95,V
2022-06-03 07:36:05,u566445692,컴퓨터,p11500708,167.06,V
2022-06-03 07:36:08,u560124174,식품,p15900092,16.71,V
2022-06-03 07:36:13,u515967279,식품,p10052780,205.67,V
2022-06-03 07:36:41,u566449697,자동차,p53016360,17.99,V
2022-06-03 07:36:55,u547541262,식품,p10048330,170.08,V
2022-06-03 07:36:58,u560098563,컴퓨터,p10050030,230.24,V
2022-06-03 07:37:30,u523644755,식품,p28004320,221.62,V
2022-06-03 07:37:32,u560420281,식품,p57009440,192.8,V
2022-06-03 07:37:36,u512775445,패션,p51003370,314.95,V
2022-06-03 07:37:37,u566449697,자동차,p10900258,22.37,V
2022-06-03 07:37:51,u515051749,식품,p22600025,28.31,V
2022-06-03 07:37:55,u513169393,식품,p22400190,141.57,V
2022-06-03 07:38:03,u547541262,패션,p10051000,138.95,V
2022-06-03 07:38:09,u513022079,컴퓨터,p10047670,241.91,V
2022-06-03 07:38:11,u526085809,자동차,p43003190,28.29,V
2022-06-03 07:38:11,u514698227,컴퓨터,p27000002,512.24,V
2022-06-03 07:38:41,u513022079,식품,p10048560,127.91,V
2022-06-03 07:38:45,u520435580,식품,p36006610,306.05,V
2022-06-03 07:38:46,u526527500,패션,p12704781,77.74,V
2022-06-03 07:39:05,u515898912,컴퓨터,p48045920,257.38,V
2022-06-03 07:39:13,u539793643,식품,p32401702,8.31,V
2022-06-03 07:39:51,u513989342,패션,p40700010,17.99,V
2022-06-03 07:39:57,u538345013,패션,p10047570,87.12,V
2022-06-03 07:40:09,u555202716,컴퓨터,p85001350,656.3,V
2022-06-03 07:40:15,u521435538,식품,p15200453,114.82,V
2022-06-03 07:40:20,u528138865,자동차,p12703522,92.54,V
2022-06-03 07:40:27,u550439388,자동차,p18019600,334.6,V
2022-06-03 07:40:43,u512724090,패션,p53013370,48.88,V
2022-06-03 07:41:00,u520453951,식품,p10042400,1053.82,V
2022-06-03 07:41:00,u513248133,자동차,p10026340,385.83,C
2022-06-03 07:41:08,u523809232,패션,p10051040,989.42,V
2022-06-03 07:41:18,u550213836,자동차,p36014250,235.56,V
2022-06-03 07:41:27,u512388419,패션,p10047790,195.37,V
2022-06-03 07:41:36,u525672065,식품,p10026290,358.31,V
2022-06-03 07:41:49,u514329264,식품,p58014250,205.67,V
2022-06-03 07:41:57,u516476711,식품,p28101002,99.1,V
2022-06-03 07:41:57,u512550770,패션,p10049560,382.2,V
2022-06-03 07:42:08,u513188668,패션,p13073310,457.93,V
2022-06-03 07:42:09,u516131290,식품,p10043220,334.37,V
2022-06-03 07:42:10,u513268226,식품,p12707153,32.69,V
2022-06-03 07:42:14,u513276488,식품,p30000133,249.64,V
2022-06-03 07:42:20,u515051749,컴퓨터,p22700129,75.94,V
2022-06-03 07:42:29,u516360550,식품,p10047080,151.97,V
2022-06-03 07:42:37,u514679576,패션,p66009150,31.15,V
2022-06-03 07:42:39,u518361984,식품,p24025780,116.77,V
2022-06-03 07:42:46,u513188668,식품,p13074430,545.65,V
2022-06-03 07:42:55,u523121698,패션,p13400082,213.39,V
2022-06-03 07:43:09,u513022079,컴퓨터,p10045290,396.15,V
2022-06-03 07:43:22,u512452102,패션,p10051950,111.05,V
2022-06-03 07:43:30,u549470883,자동차,p51008160,29.56,V
2022-06-03 07:43:40,u563224667,식품,p11400258,25.91,V
2022-06-03 07:43:44,u512843718,패션,p13070420,1472.85,V
2022-06-03 07:43:48,u543645768,식품,p36005920,93.75,V
2022-06-03 07:43:52,u512550770,식품,p10047850,265.72,V
2022-06-03 07:44:01,u546064137,식품,p22700919,191.25,V
2022-06-03 07:44:03,u560098563,컴퓨터,p10047090,149.28,V
2022-06-03 07:44:14,u512843718,식품,p13069130,1544.18,V
2022-06-03 07:44:24,u512701107,패션,p12300916,25.74,V
2022-06-03 07:44:55,u523644755,패션,p28005790,296.37,V
2022-06-03 07:44:57,u512441901,컴퓨터,p36015150,604.65,V
2022-06-03 07:44:58,u564749784,식품,p25100257,5.45,V
2022-06-03 07:45:02,u516239413,자동차,p41002650,660.79,V
2022-06-03 07:45:08,u560098563,컴퓨터,p10047090,149.28,V
2022-06-03 07:45:15,u564640115,자동차,p12300181,471.05,V
2022-06-03 07:45:20,u513691285,패션,p10051040,989.42,V
2022-06-03 07:45:35,u516239413,패션,p41001840,540.52,V
2022-06-03 07:45:49,u553857554,식품,p10025440,458.16,V
2022-06-03 07:45:58,u515051749,컴퓨터,p22700193,83.66,V
2022-06-03 07:46:02,u512490311,식품,p36009840,217.79,V
2022-06-03 07:46:34,u543153085,패션,p10044950,69.24,V
2022-06-03 07:46:40,u512441901,식품,p27006180,390.31,V
2022-06-03 07:46:45,u512785320,컴퓨터,p21400576,75.06,V
2022-06-03 07:46:52,u513691285,패션,p10051040,989.42,V
2022-06-03 07:47:01,u512471805,패션,p66006210,43.24,V
2022-06-03 07:47:11,u519293566,패션,p10047410,189.97,V
2022-06-03 07:47:16,u516131290,식품,p10050210,385.83,V
2022-06-03 07:47:25,u516065575,식품,p10048360,224.17,V
2022-06-03 07:47:30,u515898912,식품,p48040550,188.68,V
2022-06-03 07:47:35,u542255169,식품,p12711052,27.03,V
2022-06-03 07:47:36,u521124162,패션,p41001290,462.77,V
2022-06-03 07:47:43,u542350242,식품,p73001290,78.22,V
2022-06-03 07:47:45,u512478786,패션,p62006810,20.85,V
2022-06-03 07:48:20,u527669748,식품,p10051860,771.94,V
2022-06-03 07:48:38,u545667912,패션,p48044180,231.41,V
2022-06-03 07:48:40,u531609338,식품,p12703015,42.99,V
2022-06-03 07:48:42,u518821089,패션,p12701963,31.64,V
2022-06-03 07:48:45,u528138865,식품,p12712380,102.96,V
2022-06-03 07:48:46,u546867584,패션,p10051710,215.69,V
2022-06-03 07:49:06,u528138865,컴퓨터,p12710070,103.99,V
2022-06-03 07:49:09,u550439388,식품,p28006300,204.36,V
2022-06-03 07:49:11,u533950243,패션,p10051000,138.95,V
2022-06-03 07:49:17,u525875220,컴퓨터,p10050030,230.24,V
2022-06-03 07:49:41,u525857366,컴퓨터,p32200005,315.32,V
2022-06-03 07:50:21,u567006635,컴퓨터,p71012850,169.86,V
2022-06-03 07:50:34,u551692523,자동차,p28721049,127.42,V
2022-06-03 07:50:43,u513475658,식품,p10047850,265.72,V
2022-06-03 07:50:50,u546064137,자동차,p22700740,82.1,V
2022-06-03 07:50:54,u513169393,자동차,p22400243,154.44,V
2022-06-03 07:51:12,u513624240,패션,p79000080,154.19,V
2022-06-03 07:51:18,u513439664,자동차,p18015070,563.46,V
2022-06-03 07:51:23,u545786918,식품,p37012450,41.16,V
2022-06-03 07:51:23,u535925182,자동차,p10047940,218.54,V
2022-06-03 07:51:27,u519293566,패션,p10050230,384.15,V
2022-06-03 07:51:27,u545773651,식품,p51008610,411.83,V
2022-06-03 07:51:36,u514679576,자동차,p66000930,38.35,V
2022-06-03 07:51:38,u512458708,식품,p18019690,760.64,V
2022-06-03 07:51:43,u532615402,식품,p42000007,218.8,V
2022-06-03 07:51:49,u565432447,패션,p10041420,205.67,V
2022-06-03 07:51:57,u534542604,컴퓨터,p18018600,192.8,V
2022-06-03 07:51:57,u554507935,식품,p14805580,1055.34,V
2022-06-03 07:52:07,u512941658,식품,p17601544,7.85,V
2022-06-03 07:52:12,u515387342,컴퓨터,p38009800,110.66,V
2022-06-03 07:52:20,u560420281,패션,p23000494,35.01,V
2022-06-03 07:52:33,u523811484,컴퓨터,p10048380,178.87,V
2022-06-03 07:52:43,u567005774,자동차,p10400081,20.31,V
2022-06-03 07:52:47,u558302869,식품,p10048580,127.93,V
2022-06-03 07:52:52,u516087917,컴퓨터,p27700660,99.33,V
2022-06-03 07:52:58,u566946727,패션,p21404575,31.66,V
2022-06-03 07:53:43,u564271262,자동차,p55500001,23.04,V
2022-06-03 07:53:45,u523811484,컴퓨터,p10048380,178.87,V
2022-06-03 07:53:47,u529362629,식품,p15100337,257.15,V
