date,team,continent,H/A,oppenent,op_continent,scored_goal,conceded_goal,tournament,result
2007-06-06,Slovakia,Europe,Home,Germany,Europe,1,2,Others,Lose
2007-06-06,Germany,Europe,Away,Slovakia,Europe,2,1,Others,Win
2007-06-06,Greece,Europe,Home,Moldova,Europe,2,1,Others,Win
2007-06-06,Moldova,Europe,Away,Greece,Europe,1,2,Others,Lose
2007-06-06,Azerbaijan,Europe,Home,Kazakhstan,Europe,1,1,Others,Draw
2007-06-06,Kazakhstan,Europe,Away,Azerbaijan,Europe,1,1,Others,Draw
2007-06-06,Denmark,Europe,Home,Latvia,Europe,2,0,Others,Win
2007-06-06,Latvia,Europe,Away,Denmark,Europe,0,2,Others,Lose
2007-06-06,Spain,Europe,Home,Liechtenstein,Europe,2,0,Others,Win
2007-06-06,Liechtenstein,Europe,Away,Spain,Europe,0,2,Others,Lose
2007-06-06,Italy,Europe,Home,Lithuania,Europe,2,0,Others,Win
2007-06-06,Lithuania,Europe,Away,Italy,Europe,0,2,Others,Lose
2007-06-06,Albania,Europe,Home,Luxembourg,Europe,3,0,Others,Win
2007-06-06,Luxembourg,Europe,Away,Albania,Europe,0,3,Others,Lose
2007-06-06,Hungary,Europe,Home,Norway,Europe,0,4,Others,Lose
2007-06-06,Norway,Europe,Away,Hungary,Europe,4,0,Others,Win
2007-06-06,Slovenia,Europe,Home,Romania,Europe,0,2,Others,Lose
2007-06-06,Romania,Europe,Away,Slovenia,Europe,2,0,Others,Win
2007-06-06,Sweden,Europe,Home,Iceland,Europe,5,0,Others,Win
2007-06-06,Iceland,Europe,Away,Sweden,Europe,0,5,Others,Lose
2007-06-06,Netherlands,Europe,Home,Thailand,Asia,3,1,Frendly,Win
2007-06-06,Thailand,Asia,Away,Netherlands,Europe,1,3,Frendly,Lose
2007-06-07,Trinidad and Tobago,South America,Home,El Salvador,North America,1,2,Others,Lose
2007-06-07,El Salvador,North America,Away,Trinidad and Tobago,South America,2,1,Others,Win
2007-06-07,Guatemala,North America,Home,USA,North America,0,1,Others,Lose
2007-06-07,USA,North America,Away,Guatemala,North America,1,0,Others,Win
2007-06-08,Jordan,Asia,Home,Iraq,Asia,1,1,Frendly,Draw
2007-06-08,Iraq,Asia,Away,Jordan,Asia,1,1,Frendly,Draw
2007-06-08,Cuba,North America,Home,Mexico,North America,1,2,Others,Lose
2007-06-08,Mexico,North America,Away,Cuba,North America,2,1,Others,Win
2007-06-08,Honduras,North America,Home,Panama,North America,2,3,Others,Lose
2007-06-08,Panama,North America,Away,Honduras,North America,3,2,Others,Win
2007-06-09,Mali,Africa,Home,Burkina Faso,Africa,1,0,Frendly,Win
2007-06-09,Burkina Faso,Africa,Away,Mali,Africa,0,1,Frendly,Lose
2007-06-09,Guatemala,North America,Home,El Salvador,North America,1,0,Others,Win
2007-06-09,El Salvador,North America,Away,Guatemala,North America,0,1,Others,Lose
2007-06-09,Costa Rica,North America,Home,Haiti,North America,1,1,Others,Draw
2007-06-09,Haiti,North America,Away,Costa Rica,North America,1,1,Others,Draw
2007-06-09,Zambia,Africa,Home,Tanzania,Africa,1,1,Frendly,Draw
2007-06-09,Tanzania,Africa,Away,Zambia,Africa,1,1,Frendly,Draw
2007-06-09,Trinidad and Tobago,South America,Home,USA,North America,0,2,Others,Lose
2007-06-09,USA,North America,Away,Trinidad and Tobago,South America,2,0,Others,Win
2007-06-10,Mexico,North America,Home,Honduras,North America,1,2,Others,Lose
2007-06-10,Honduras,North America,Away,Mexico,North America,2,1,Others,Win
2007-06-10,Macau,Asia,Home,Hong Kong,Asia,1,2,Frendly,Lose
2007-06-10,Hong Kong,Asia,Away,Macau,Asia,2,1,Frendly,Win
2007-06-10,Rwanda,Africa,Home,Kenya,Africa,0,2,Frendly,Lose
2007-06-10,Kenya,Africa,Away,Rwanda,Africa,2,0,Frendly,Win
2007-06-10,Senegal,Africa,Home,Malawi,Africa,3,2,Frendly,Win
2007-06-10,Malawi,Africa,Away,Senegal,Africa,2,3,Frendly,Lose
2007-06-10,Panama,North America,Home,Cuba,North America,2,2,Others,Draw
2007-06-10,Cuba,North America,Away,Panama,North America,2,2,Others,Draw
2007-06-11,Canada,North America,Home,Haiti,North America,2,0,Others,Win
2007-06-11,Haiti,North America,Away,Canada,North America,0,2,Others,Lose
2007-06-12,Iraq,Asia,Home,Jordan,Asia,0,0,Frendly,Draw
2007-06-12,Jordan,Asia,Away,Iraq,Asia,0,0,Frendly,Draw
2007-06-12,Egypt,Africa,Home,Kuwait,Asia,1,1,Frendly,Draw
2007-06-12,Kuwait,Asia,Away,Egypt,Africa,1,1,Frendly,Draw
2007-06-12,Trinidad and Tobago,South America,Home,Guatemala,North America,1,1,Others,Draw
2007-06-12,Guatemala,North America,Away,Trinidad and Tobago,South America,1,1,Others,Draw
2007-06-12,El Salvador,North America,Home,USA,North America,0,4,Others,Lose
2007-06-12,USA,North America,Away,El Salvador,North America,4,0,Others,Win
2007-06-13,Honduras,North America,Home,Cuba,North America,5,0,Others,Win
2007-06-13,Cuba,North America,Away,Honduras,North America,0,5,Others,Lose
2007-06-13,Panama,North America,Home,Mexico,North America,0,1,Others,Lose
2007-06-13,Mexico,North America,Away,Panama,North America,1,0,Others,Win
2007-06-16,Algeria,Africa,Home,Guinea,Africa,0,2,Others,Lose
2007-06-16,Guinea,Africa,Away,Algeria,Africa,2,0,Others,Win
2007-06-16,Mauritania,Africa,Home,Botswana,Africa,1,2,Others,Lose
2007-06-16,Botswana,Africa,Away,Mauritania,Africa,2,1,Others,Win
2007-06-16,Tanzania,Africa,Home,Burkina Faso,Africa,1,0,Others,Win
2007-06-16,Burkina Faso,Africa,Away,Tanzania,Africa,0,1,Others,Lose
2007-06-16,Guatemala,North America,Home,Canada,North America,0,3,Others,Lose
2007-06-16,Canada,North America,Away,Guatemala,North America,3,0,Others,Win
2007-06-16,Gambia,Africa,Home,Cabo Verde,Africa,0,0,Others,Draw
2007-06-16,Cabo Verde,Africa,Away,Gambia,Africa,0,0,Others,Draw
2007-06-16,Kenya,Africa,Home,Eritrea,Africa,0,1,Others,Lose
2007-06-16,Eritrea,Africa,Away,Kenya,Africa,1,0,Others,Win
2007-06-16,Iraq,Asia,Home,IR Iran,Asia,0,0,Others,Draw
2007-06-16,IR Iran,Asia,Away,Iraq,Asia,0,0,Others,Draw
2007-06-16,Syria,Asia,Home,Lebanon,Asia,1,0,Others,Win
2007-06-16,Lebanon,Asia,Away,Syria,Asia,0,1,Others,Lose
2007-06-16,Morocco,Africa,Home,Malawi,Africa,1,0,Others,Win
2007-06-16,Malawi,Africa,Away,Morocco,Africa,0,1,Others,Lose
2007-06-16,Congo DR,Africa,Home,Namibia,Africa,1,1,Others,Draw
2007-06-16,Namibia,Africa,Away,Congo DR,Africa,1,1,Others,Draw
2007-06-16,Sudan,Africa,Home,Seychelles,Africa,2,0,Others,Win
2007-06-16,Seychelles,Africa,Away,Sudan,Africa,0,2,Others,Lose
2007-06-16,Mauritius,Africa,Home,Tunisia,Africa,0,2,Others,Lose
2007-06-16,Tunisia,Africa,Away,Mauritius,Africa,2,0,Others,Win
2007-06-16,Panama,North America,Home,USA,North America,1,2,Others,Lose
2007-06-16,USA,North America,Away,Panama,North America,2,1,Others,Win
2007-06-16,Chad,Africa,Home,Zambia,Africa,1,1,Others,Draw
2007-06-16,Zambia,Africa,Away,Chad,Africa,1,1,Others,Draw
2007-06-17,Eswatini,Africa,Home,Angola,Africa,0,3,Others,Lose
2007-06-17,Angola,Africa,Away,Eswatini,Africa,3,0,Others,Win
2007-06-17,Togo,Africa,Home,Benin,Africa,1,4,Others,Lose
2007-06-17,Benin,Africa,Away,Togo,Africa,4,1,Others,Win
2007-06-17,Rwanda,Africa,Home,Cameroon,Africa,1,2,Others,Lose
2007-06-17,Cameroon,Africa,Away,Rwanda,Africa,2,1,Others,Win
2007-06-17,South Africa,Africa,Home,Congo,Africa,1,1,Others,Draw
2007-06-17,Congo,Africa,Away,South Africa,Africa,1,1,Others,Draw
2007-06-17,Chinese Taipei,Asia,Home,Guam,Asia,10,0,Others,Win
2007-06-17,Guam,Asia,Away,Chinese Taipei,Asia,0,10,Others,Lose
2007-06-17,Equatorial Guinea,Africa,Home,Liberia,Africa,0,0,Others,Draw
2007-06-17,Liberia,Africa,Away,Equatorial Guinea,Africa,0,0,Others,Draw
2007-06-17,Ethiopia,Africa,Home,Libya,Africa,1,3,Others,Lose
2007-06-17,Libya,Africa,Away,Ethiopia,Africa,3,1,Others,Win
2007-06-17,Mongolia,Asia,Home,Macau,Asia,0,0,Others,Draw
2007-06-17,Macau,Asia,Away,Mongolia,Asia,0,0,Others,Draw
2007-06-17,Gabon,Africa,Home,Madagascar,Africa,2,0,Others,Win
2007-06-17,Madagascar,Africa,Away,Gabon,Africa,0,2,Others,Lose
2007-06-17,Sierra Leone,Africa,Home,Mali,Africa,0,6,Others,Lose
2007-06-17,Mali,Africa,Away,Sierra Leone,Africa,6,0,Others,Win
2007-06-17,Costa Rica,North America,Home,Mexico,North America,0,1,Others,Lose
2007-06-17,Mexico,North America,Away,Costa Rica,North America,1,0,Others,Win
2007-06-17,Mozambique,Africa,Home,Senegal,Africa,0,0,Others,Draw
2007-06-17,Senegal,Africa,Away,Mozambique,Africa,0,0,Others,Draw
2007-06-17,Niger,Africa,Home,Nigeria,Africa,1,3,Others,Lose
2007-06-17,Nigeria,Africa,Away,Niger,Africa,3,1,Others,Win
2007-06-18,Jordan,Asia,Home,Syria,Asia,0,1,Others,Lose
2007-06-18,Syria,Asia,Away,Jordan,Asia,1,0,Others,Win
2007-06-18,Malaysia,Asia,Home,Cambodia,Asia,6,0,Frendly,Win
2007-06-18,Cambodia,Asia,Away,Malaysia,Asia,0,6,Frendly,Lose
2007-06-18,Palestine,Asia,Home,Iraq,Asia,0,1,Others,Lose
2007-06-18,Iraq,Asia,Away,Palestine,Asia,1,0,Others,Win
2007-06-19,Hong Kong,Asia,Home,Chinese Taipei,Asia,1,1,Others,Draw
2007-06-19,Chinese Taipei,Asia,Away,Hong Kong,Asia,1,1,Others,Draw
2007-06-19,Korea DPR,Asia,Home,Mongolia,Asia,7,0,Others,Win
2007-06-19,Mongolia,Asia,Away,Korea DPR,Asia,0,7,Others,Lose
2007-06-19,Lesotho,Africa,Home,Uganda,Africa,0,0,Others,Draw
2007-06-19,Uganda,Africa,Away,Lesotho,Africa,0,0,Others,Draw
2007-06-20,Bolivia,South America,Home,Paraguay,South America,0,0,Frendly,Draw
2007-06-20,Paraguay,South America,Away,Bolivia,South America,0,0,Frendly,Draw
2007-06-20,IR Iran,Asia,Home,Palestine,Asia,2,0,Others,Win
2007-06-20,Palestine,Asia,Away,IR Iran,Asia,0,2,Others,Lose
2007-06-20,Jordan,Asia,Home,Lebanon,Asia,3,0,Others,Win
2007-06-20,Lebanon,Asia,Away,Jordan,Asia,0,3,Others,Lose
2007-06-21,Hong Kong,Asia,Home,Guam,Asia,15,1,Others,Win
2007-06-21,Guam,Asia,Away,Hong Kong,Asia,1,15,Others,Lose
2007-06-21,Indonesia,Asia,Home,Jamaica,North America,2,1,Frendly,Win
2007-06-21,Jamaica,North America,Away,Indonesia,Asia,1,2,Frendly,Lose
2007-06-21,Macau,Asia,Home,Korea DPR,Asia,1,7,Others,Lose
2007-06-21,Korea DPR,Asia,Away,Macau,Asia,7,1,Others,Win
2007-06-21,Malaysia,Asia,Home,United Arab Emirates,Asia,1,3,Frendly,Lose
2007-06-21,United Arab Emirates,Asia,Away,Malaysia,Asia,3,1,Frendly,Win
2007-06-21,USA,North America,Home,Canada,North America,2,1,Others,Win
2007-06-21,Canada,North America,Away,USA,North America,1,2,Others,Lose
2007-06-22,Jordan,Asia,Home,IR Iran,Asia,0,1,Others,Lose
2007-06-22,IR Iran,Asia,Away,Jordan,Asia,1,0,Others,Win
2007-06-22,Syria,Asia,Home,Iraq,Asia,0,3,Others,Lose
2007-06-22,Iraq,Asia,Away,Syria,Asia,3,0,Others,Win
2007-06-23,Colombia,South America,Home,Ecuador,South America,3,1,Frendly,Win
2007-06-23,Ecuador,South America,Away,Colombia,South America,1,3,Frendly,Lose
2007-06-23,Mongolia,Asia,Home,Guam,Asia,5,2,Others,Win
2007-06-23,Guam,Asia,Away,Mongolia,Asia,2,5,Others,Lose
2007-06-24,Indonesia,Asia,Home,Oman,Asia,0,1,Frendly,Lose
2007-06-24,Oman,Asia,Away,Indonesia,Asia,1,0,Frendly,Win
2007-06-24,Iraq,Asia,Home,IR Iran,Asia,1,2,Others,Lose
2007-06-24,IR Iran,Asia,Away,Iraq,Asia,2,1,Others,Win
2007-06-24,Korea DPR,Asia,Home,Hong Kong,Asia,1,0,Others,Win
2007-06-24,Hong Kong,Asia,Away,Korea DPR,Asia,0,1,Others,Lose
2007-06-24,United Arab Emirates,Asia,Home,Saudi Arabia,Asia,0,2,Frendly,Lose
2007-06-24,Saudi Arabia,Asia,Away,United Arab Emirates,Asia,2,0,Frendly,Win
2007-06-24,USA,North America,Home,Mexico,North America,2,1,Others,Win
2007-06-24,Mexico,North America,Away,USA,North America,1,2,Others,Lose
2007-06-24,Vietnam,Asia,Home,Jamaica,North America,3,0,Frendly,Win
2007-06-24,Jamaica,North America,Away,Vietnam,Asia,0,3,Frendly,Lose
2007-06-25,Qatar,Asia,Home,Turkmenistan,Asia,1,0,Frendly,Win
2007-06-25,Turkmenistan,Asia,Away,Qatar,Asia,0,1,Frendly,Lose
2007-06-26,Uruguay,South America,Home,Peru,South America,0,3,Others,Lose
2007-06-26,Peru,South America,Away,Uruguay,South America,3,0,Others,Win
2007-06-26,Venezuela,South America,Home,Bolivia,South America,2,2,Others,Draw
2007-06-26,Bolivia,South America,Away,Venezuela,South America,2,2,Others,Draw
2007-06-27,Brazil,South America,Home,Mexico,North America,0,2,Others,Lose
2007-06-27,Mexico,North America,Away,Brazil,South America,2,0,Others,Win
2007-06-27,Ecuador,South America,Home,Chile,South America,2,3,Others,Lose
2007-06-27,Chile,South America,Away,Ecuador,South America,3,2,Others,Win
2007-06-27,Singapore,Asia,Home,Saudi Arabia,Asia,1,2,Frendly,Lose
2007-06-27,Saudi Arabia,Asia,Away,Singapore,Asia,2,1,Frendly,Win
2007-06-27,United Arab Emirates,Asia,Home,Bahrain,Asia,2,2,Frendly,Draw
2007-06-27,Bahrain,Asia,Away,United Arab Emirates,Asia,2,2,Frendly,Draw
2007-06-28,Argentina,South America,Home,USA,North America,4,1,Others,Win
2007-06-28,USA,North America,Away,Argentina,South America,1,4,Others,Lose
2007-06-28,Malaysia,Asia,Home,Jamaica,North America,0,2,Frendly,Lose
2007-06-28,Jamaica,North America,Away,Malaysia,Asia,2,0,Frendly,Win
2007-06-28,Oman,Asia,Home,Korea DPR,Asia,2,2,Frendly,Draw
2007-06-28,Korea DPR,Asia,Away,Oman,Asia,2,2,Frendly,Draw
2007-06-28,Paraguay,South America,Home,Colombia,South America,5,0,Others,Win
2007-06-28,Colombia,South America,Away,Paraguay,South America,0,5,Others,Lose
2007-06-29,Korea,Asia,Home,Iraq,Asia,3,0,Frendly,Win
2007-06-29,Iraq,Asia,Away,Korea,Asia,0,3,Frendly,Lose
2007-06-30,Bolivia,South America,Home,Uruguay,South America,0,1,Others,Lose
2007-06-30,Uruguay,South America,Away,Bolivia,South America,1,0,Others,Win
2007-06-30,Singapore,Asia,Home,Australia,Oceania,0,3,Frendly,Lose
2007-06-30,Australia,Oceania,Away,Singapore,Asia,3,0,Frendly,Win
2007-06-30,Thailand,Asia,Home,Qatar,Asia,1,1,Frendly,Draw
2007-06-30,Qatar,Asia,Away,Thailand,Asia,1,1,Frendly,Draw
2007-06-30,Venezuela,South America,Home,Peru,South America,2,0,Others,Win
2007-06-30,Peru,South America,Away,Venezuela,South America,0,2,Others,Lose
2007-06-30,Vietnam,Asia,Home,Bahrain,Asia,5,3,Frendly,Win
2007-06-30,Bahrain,Asia,Away,Vietnam,Asia,3,5,Frendly,Lose
2007-07-01,Brazil,South America,Home,Chile,South America,3,0,Others,Win
2007-07-01,Chile,South America,Away,Brazil,South America,0,3,Others,Lose
2007-07-01,Mexico,North America,Home,Ecuador,South America,2,1,Others,Win
2007-07-01,Ecuador,South America,Away,Mexico,North America,1,2,Others,Lose
2007-07-01,Oman,Asia,Home,Saudi Arabia,Asia,1,1,Frendly,Draw
2007-07-01,Saudi Arabia,Asia,Away,Oman,Asia,1,1,Frendly,Draw
2007-07-01,United Arab Emirates,Asia,Home,Korea DPR,Asia,1,0,Frendly,Win
2007-07-01,Korea DPR,Asia,Away,United Arab Emirates,Asia,0,1,Frendly,Lose
2007-07-02,Argentina,South America,Home,Colombia,South America,4,2,Others,Win
2007-07-02,Colombia,South America,Away,Argentina,South America,2,4,Others,Lose
2007-07-02,IR Iran,Asia,Home,Jamaica,North America,8,1,Frendly,Win
2007-07-02,Jamaica,North America,Away,IR Iran,Asia,1,8,Frendly,Lose
2007-07-02,Iraq,Asia,Home,Uzbekistan,Asia,0,2,Frendly,Lose
2007-07-02,Uzbekistan,Asia,Away,Iraq,Asia,2,0,Frendly,Win
2007-07-02,Thailand,Asia,Home,Qatar,Asia,2,0,Frendly,Win
2007-07-02,Qatar,Asia,Away,Thailand,Asia,0,2,Frendly,Lose
2007-07-02,USA,North America,Home,Paraguay,South America,1,3,Others,Lose
2007-07-02,Paraguay,South America,Away,USA,North America,3,1,Others,Win
2007-07-03,Peru,South America,Home,Bolivia,South America,2,2,Others,Draw
2007-07-03,Bolivia,South America,Away,Peru,South America,2,2,Others,Draw
2007-07-03,Venezuela,South America,Home,Uruguay,South America,0,0,Others,Draw
2007-07-03,Uruguay,South America,Away,Venezuela,South America,0,0,Others,Draw
2007-07-04,Brazil,South America,Home,Ecuador,South America,1,0,Others,Win
2007-07-04,Ecuador,South America,Away,Brazil,South America,0,1,Others,Lose
2007-07-04,Mexico,North America,Home,Chile,South America,0,0,Others,Draw
2007-07-04,Chile,South America,Away,Mexico,North America,0,0,Others,Draw
2007-07-04,Saudi Arabia,Asia,Home,Korea DPR,Asia,1,1,Frendly,Draw
2007-07-04,Korea DPR,Asia,Away,Saudi Arabia,Asia,1,1,Frendly,Draw
2007-07-05,Argentina,South America,Home,Paraguay,South America,1,0,Others,Win
2007-07-05,Paraguay,South America,Away,Argentina,South America,0,1,Others,Lose
2007-07-05,Colombia,South America,Home,USA,North America,1,0,Others,Win
2007-07-05,USA,North America,Away,Colombia,South America,0,1,Others,Lose
2007-07-05,Korea,Asia,Home,Uzbekistan,Asia,2,1,Frendly,Win
2007-07-05,Uzbekistan,Asia,Away,Korea,Asia,1,2,Frendly,Lose
2007-07-06,Malawi,Africa,Home,Namibia,Africa,1,2,Frendly,Lose
2007-07-06,Namibia,Africa,Away,Malawi,Africa,2,1,Frendly,Win
2007-07-07,Chile,South America,Home,Brazil,South America,1,6,Others,Lose
2007-07-07,Brazil,South America,Away,Chile,South America,6,1,Others,Win
2007-07-07,Thailand,Asia,Home,Iraq,Asia,1,1,Others,Draw
2007-07-07,Iraq,Asia,Away,Thailand,Asia,1,1,Others,Draw
2007-07-07,Venezuela,South America,Home,Uruguay,South America,1,4,Others,Lose
2007-07-07,Uruguay,South America,Away,Venezuela,South America,4,1,Others,Win
2007-07-08,Argentina,South America,Home,Peru,South America,4,0,Others,Win
2007-07-08,Peru,South America,Away,Argentina,South America,0,4,Others,Lose
2007-07-08,Australia,Oceania,Home,Oman,Asia,1,1,Others,Draw
2007-07-08,Oman,Asia,Away,Australia,Oceania,1,1,Others,Draw
2007-07-08,Mexico,North America,Home,Paraguay,South America,6,0,Others,Win
2007-07-08,Paraguay,South America,Away,Mexico,North America,0,6,Others,Lose
2007-07-08,Vietnam,Asia,Home,United Arab Emirates,Asia,2,0,Others,Win
2007-07-08,United Arab Emirates,Asia,Away,Vietnam,Asia,0,2,Others,Lose
2007-07-09,Japan,Asia,Home,Qatar,Asia,1,1,Others,Draw
2007-07-09,Qatar,Asia,Away,Japan,Asia,1,1,Others,Draw
2007-07-10,Indonesia,Asia,Home,Bahrain,Asia,2,1,Others,Win
2007-07-10,Bahrain,Asia,Away,Indonesia,Asia,1,2,Others,Lose
2007-07-10,Malaysia,Asia,Home,China PR,Asia,1,5,Others,Lose
2007-07-10,China PR,Asia,Away,Malaysia,Asia,5,1,Others,Win
2007-07-10,Uruguay,South America,Home,Brazil,South America,2,2,Others,Draw
2007-07-10,Brazil,South America,Away,Uruguay,South America,2,2,Others,Draw
2007-07-11,IR Iran,Asia,Home,Uzbekistan,Asia,2,1,Others,Win
2007-07-11,Uzbekistan,Asia,Away,IR Iran,Asia,1,2,Others,Lose
2007-07-11,Korea,Asia,Home,Saudi Arabia,Asia,1,1,Others,Draw
2007-07-11,Saudi Arabia,Asia,Away,Korea,Asia,1,1,Others,Draw
2007-07-11,Mexico,North America,Home,Argentina,South America,0,3,Others,Lose
2007-07-11,Argentina,South America,Away,Mexico,North America,3,0,Others,Win
2007-07-12,Thailand,Asia,Home,Oman,Asia,2,0,Others,Win
2007-07-12,Oman,Asia,Away,Thailand,Asia,0,2,Others,Lose
2007-07-12,Vietnam,Asia,Home,Qatar,Asia,1,1,Others,Draw
2007-07-12,Qatar,Asia,Away,Vietnam,Asia,1,1,Others,Draw
2007-07-13,Iraq,Asia,Home,Australia,Oceania,3,1,Others,Win
2007-07-13,Australia,Oceania,Away,Iraq,Asia,1,3,Others,Lose
2007-07-13,Solomon Islands,Oceania,Home,Papua New Guinea,Oceania,2,1,Frendly,Win
2007-07-13,Papua New Guinea,Oceania,Away,Solomon Islands,Oceania,1,2,Frendly,Lose
2007-07-13,Japan,Asia,Home,United Arab Emirates,Asia,3,1,Others,Win
2007-07-13,United Arab Emirates,Asia,Away,Japan,Asia,1,3,Others,Lose
2007-07-14,Saudi Arabia,Asia,Home,Indonesia,Asia,2,1,Others,Win
2007-07-14,Indonesia,Asia,Away,Saudi Arabia,Asia,1,2,Others,Lose
2007-07-14,Uzbekistan,Asia,Home,Malaysia,Asia,5,0,Others,Win
2007-07-14,Malaysia,Asia,Away,Uzbekistan,Asia,0,5,Others,Lose
2007-07-14,Uruguay,South America,Home,Mexico,North America,1,3,Others,Lose
2007-07-14,Mexico,North America,Away,Uruguay,South America,3,1,Others,Win
2007-07-15,Korea,Asia,Home,Bahrain,Asia,1,2,Others,Lose
2007-07-15,Bahrain,Asia,Away,Korea,Asia,2,1,Others,Win
2007-07-15,Argentina,South America,Home,Brazil,South America,0,3,Others,Lose
2007-07-15,Brazil,South America,Away,Argentina,South America,3,0,Others,Win
2007-07-15,IR Iran,Asia,Home,China PR,Asia,2,2,Others,Draw
2007-07-15,China PR,Asia,Away,IR Iran,Asia,2,2,Others,Draw
2007-07-16,Iraq,Asia,Home,Oman,Asia,0,0,Others,Draw
2007-07-16,Oman,Asia,Away,Iraq,Asia,0,0,Others,Draw
2007-07-16,United Arab Emirates,Asia,Home,Qatar,Asia,2,1,Others,Win
2007-07-16,Qatar,Asia,Away,United Arab Emirates,Asia,1,2,Others,Lose
2007-07-16,Australia,Oceania,Home,Thailand,Asia,4,0,Others,Win
2007-07-16,Thailand,Asia,Away,Australia,Oceania,0,4,Others,Lose
2007-07-16,Japan,Asia,Home,Vietnam,Asia,4,1,Others,Win
2007-07-16,Vietnam,Asia,Away,Japan,Asia,1,4,Others,Lose
2007-07-17,Vanuatu,Oceania,Home,New Caledonia,Oceania,3,5,Frendly,Lose
2007-07-17,New Caledonia,Oceania,Away,Vanuatu,Oceania,5,3,Frendly,Win
2007-07-18,Korea,Asia,Home,Indonesia,Asia,1,0,Others,Win
2007-07-18,Indonesia,Asia,Away,Korea,Asia,0,1,Others,Lose
2007-07-18,IR Iran,Asia,Home,Malaysia,Asia,2,0,Others,Win
2007-07-18,Malaysia,Asia,Away,IR Iran,Asia,0,2,Others,Lose
2007-07-18,Bahrain,Asia,Home,Saudi Arabia,Asia,0,4,Others,Lose
2007-07-18,Saudi Arabia,Asia,Away,Bahrain,Asia,4,0,Others,Win
2007-07-18,China PR,Asia,Home,Uzbekistan,Asia,0,3,Others,Lose
2007-07-18,Uzbekistan,Asia,Away,China PR,Asia,3,0,Others,Win
2007-07-19,Vanuatu,Oceania,Home,New Caledonia,Oceania,2,0,Frendly,Win
2007-07-19,New Caledonia,Oceania,Away,Vanuatu,Oceania,0,2,Frendly,Lose
2007-07-21,Vietnam,Asia,Home,Iraq,Asia,0,2,Others,Lose
2007-07-21,Iraq,Asia,Away,Vietnam,Asia,2,0,Others,Win
2007-07-21,Australia,Oceania,Home,Japan,Asia,1,1,Others,Draw
2007-07-21,Japan,Asia,Away,Australia,Oceania,1,1,Others,Draw
2007-07-22,Korea,Asia,Home,IR Iran,Asia,0,0,Others,Draw
2007-07-22,IR Iran,Asia,Away,Korea,Asia,0,0,Others,Draw
2007-07-22,Uzbekistan,Asia,Home,Saudi Arabia,Asia,1,2,Others,Lose
2007-07-22,Saudi Arabia,Asia,Away,Uzbekistan,Asia,2,1,Others,Win
2007-07-23,Zambia,Africa,Home,Botswana,Africa,0,0,Frendly,Draw
2007-07-23,Botswana,Africa,Away,Zambia,Africa,0,0,Frendly,Draw
2007-07-25,Korea,Asia,Home,Iraq,Asia,0,0,Others,Draw
2007-07-25,Iraq,Asia,Away,Korea,Asia,0,0,Others,Draw
2007-07-25,Saudi Arabia,Asia,Home,Japan,Asia,3,2,Others,Win
2007-07-25,Japan,Asia,Away,Saudi Arabia,Asia,2,3,Others,Lose
